y,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,year
0,45,2,2,1,2,1,2,2,5,4,65,2,999,0,2,94.465,-41.8,4.961,2008
0,52,1,2,7,2,2,1,2,5,5,272,3,999,0,2,94.465,-41.8,4.962,2008
0,28,1,3,4,1,1,1,2,5,5,284,8,999,0,2,94.465,-41.8,4.962,2008
0,39,8,3,4,1,2,1,2,5,5,205,3,999,0,2,94.465,-41.8,4.962,2008
0,30,8,2,4,1,2,1,2,5,5,421,2,999,0,2,94.465,-41.8,4.962,2008
0,29,10,3,4,1,1,1,2,5,5,112,3,999,0,2,94.465,-41.8,4.962,2008
0,35,1,1,3,2,2,1,2,5,5,24,10,999,0,2,94.465,-41.8,4.962,2008
0,25,2,3,3,1,1,1,2,5,5,680,2,999,0,2,94.465,-41.8,4.962,2008
0,25,8,3,6,1,1,1,2,5,5,185,4,999,0,2,94.465,-41.8,4.962,2008
0,35,2,3,1,2,1,1,2,5,5,172,2,999,0,2,94.465,-41.8,4.962,2008
0,31,8,3,2,1,1,1,2,5,5,533,3,999,0,2,94.465,-41.8,4.962,2008
0,58,2,2,1,2,2,1,2,5,5,23,3,999,0,2,94.465,-41.8,4.962,2008
0,25,1,3,4,1,2,1,2,5,5,54,3,999,0,2,94.465,-41.8,4.962,2008
0,32,1,2,4,1,2,1,2,5,5,156,1,999,0,2,94.465,-41.8,4.962,2008
0,36,1,2,4,1,2,2,2,5,5,208,1,999,0,2,94.465,-41.8,4.962,2008
0,56,2,2,1,2,1,1,2,5,5,36,4,999,0,2,94.465,-41.8,4.962,2008
0,25,2,2,3,2,1,1,2,5,5,76,1,999,0,2,94.465,-41.8,4.962,2008
0,40,1,2,7,1,1,1,2,5,5,248,29,999,0,2,94.465,-41.8,4.962,2008
0,57,11,2,3,1,2,1,2,5,5,422,1,999,0,2,94.465,-41.8,4.962,2008
0,52,8,3,4,1,2,1,2,5,5,43,1,999,0,2,94.465,-41.8,4.962,2008
0,29,10,1,6,1,2,1,2,5,5,11,19,999,0,2,94.465,-41.8,4.962,2008
0,50,11,2,4,1,1,1,2,5,5,373,2,999,0,2,94.465,-41.8,4.962,2008
0,34,2,2,4,1,1,1,2,5,5,18,6,999,0,2,94.465,-41.8,4.962,2008
0,55,2,2,1,2,2,1,2,5,5,326,1,999,0,2,94.465,-41.8,4.962,2008
0,50,5,2,7,2,1,1,2,5,5,242,2,999,0,2,94.465,-41.8,4.962,2008
0,44,2,2,1,2,1,2,2,5,5,127,1,999,0,2,94.465,-41.8,4.962,2008
0,51,5,2,4,1,1,1,2,5,5,99,3,999,0,2,94.465,-41.8,4.962,2008
0,36,2,2,4,1,1,1,2,5,5,626,5,999,0,2,94.465,-41.8,4.962,2008
0,60,1,2,7,2,1,1,2,5,5,521,11,999,0,2,94.465,-41.8,4.962,2008
0,33,1,3,6,1,1,1,2,5,3,122,1,999,0,2,94.465,-41.8,4.961,2008
0,49,8,2,4,2,1,1,2,5,3,139,1,999,0,2,94.465,-41.8,4.961,2008
0,47,1,1,4,1,1,1,2,5,3,149,1,999,0,2,94.465,-41.8,4.961,2008
0,30,2,2,3,1,1,1,2,5,3,348,3,999,0,2,94.465,-41.8,4.961,2008
0,58,7,1,6,1,2,1,2,5,3,430,1,999,0,2,94.465,-41.8,4.961,2008
0,41,2,2,3,2,1,1,2,5,3,203,2,999,0,2,94.465,-41.8,4.961,2008
0,49,8,2,4,1,1,1,2,5,3,395,1,999,0,2,94.465,-41.8,4.961,2008
0,45,8,2,2,1,2,2,2,5,3,138,1,999,0,2,94.465,-41.8,4.961,2008
0,36,5,1,7,1,1,1,2,5,3,221,12,999,0,2,94.465,-41.8,4.961,2008
0,41,2,2,3,2,2,1,2,5,3,83,1,999,0,2,94.465,-41.8,4.961,2008
0,50,2,2,1,2,2,1,2,5,3,56,2,999,0,2,94.465,-41.8,4.961,2008
1,38,1,2,4,1,2,2,2,5,3,2028,1,999,0,2,94.465,-41.8,4.961,2008
0,40,1,2,7,1,1,1,2,5,3,202,2,999,0,2,94.465,-41.8,4.961,2008
0,36,2,3,3,1,1,2,2,5,3,207,1,999,0,2,94.465,-41.8,4.961,2008
0,35,2,2,4,1,1,1,2,5,3,153,14,999,0,2,94.465,-41.8,4.961,2008
0,51,2,2,1,1,1,1,2,5,3,16,9,999,0,2,94.465,-41.8,4.961,2008
0,37,2,2,6,1,1,1,2,5,3,11,7,999,0,2,94.465,-41.8,4.961,2008
0,38,1,2,7,1,1,1,2,5,3,202,1,999,0,2,94.465,-41.8,4.961,2008
0,49,1,2,4,2,2,1,2,5,3,216,4,999,0,2,94.465,-41.8,4.961,2008
0,28,10,2,3,1,2,1,2,5,3,225,1,999,0,2,94.465,-41.8,4.961,2008
0,46,1,1,7,1,2,1,2,5,3,138,9,999,0,2,94.465,-41.8,4.961,2008
0,36,1,1,7,1,2,1,2,5,1,112,3,999,0,2,94.465,-41.8,4.959,2008
0,59,6,1,3,2,2,1,2,5,1,141,4,999,0,2,94.465,-41.8,4.959,2008
0,45,4,1,1,1,2,2,2,5,1,62,4,999,0,2,94.465,-41.8,4.959,2008
0,40,3,2,3,1,2,1,2,5,1,156,3,999,0,2,94.465,-41.8,4.959,2008
0,43,2,2,3,2,1,1,2,5,1,23,23,999,0,2,94.465,-41.8,4.959,2008
0,33,8,2,4,2,2,1,2,5,1,106,3,999,0,2,94.465,-41.8,4.959,2008
0,47,1,2,7,1,1,1,2,5,1,134,1,999,0,2,94.465,-41.8,4.959,2008
0,28,2,2,3,2,1,1,2,5,1,325,1,999,0,2,94.465,-41.8,4.959,2008
0,31,1,3,7,1,1,1,2,5,1,25,3,999,0,2,94.465,-41.8,4.959,2008
0,47,2,1,1,1,2,1,2,5,1,48,1,999,0,2,94.465,-41.8,4.959,2008
0,29,2,3,3,1,1,1,2,5,1,139,1,999,0,2,94.465,-41.8,4.959,2008
0,56,6,1,1,2,1,1,2,5,1,75,4,999,0,2,94.465,-41.8,4.959,2008
0,59,6,1,1,2,2,1,2,5,1,39,2,999,0,2,94.465,-41.8,4.959,2008
0,40,2,1,3,2,2,1,2,5,1,100,1,999,0,2,94.465,-41.8,4.959,2008
0,41,2,2,1,2,2,1,2,5,1,174,3,999,0,2,94.465,-41.8,4.959,2008
0,54,2,1,1,2,1,1,2,5,1,124,2,999,0,2,94.465,-41.8,4.959,2008
1,29,10,2,6,1,2,1,2,5,1,1617,1,999,0,2,94.465,-41.8,4.959,2008
0,27,8,2,4,1,2,1,2,5,1,172,3,999,0,2,94.465,-41.8,4.959,2008
0,53,2,2,3,2,2,2,2,5,1,16,20,999,0,2,94.465,-41.8,4.959,2008
0,40,1,2,4,1,1,1,2,5,1,9,3,999,0,2,94.465,-41.8,4.959,2008
0,58,6,1,7,1,2,1,2,5,1,152,3,999,0,2,94.465,-41.8,4.959,2008
0,37,1,2,2,1,1,1,2,5,1,126,14,999,0,2,94.465,-41.8,4.959,2008
0,54,8,2,4,1,1,1,2,5,1,7,20,999,0,2,94.465,-41.8,4.959,2008
0,39,1,2,4,1,2,1,2,5,1,77,5,999,0,2,94.465,-41.8,4.959,2008
0,26,1,3,3,1,1,1,2,5,1,11,3,999,0,2,94.465,-41.8,4.959,2008
0,39,2,2,1,2,1,1,2,5,1,27,16,999,0,2,94.465,-41.8,4.959,2008
0,26,2,3,3,2,1,2,2,5,1,175,14,999,0,2,94.465,-41.8,4.959,2008
0,31,3,3,2,2,2,2,2,5,1,8,3,999,0,2,94.465,-41.8,4.959,2008
0,44,7,3,7,1,1,1,2,5,1,10,4,999,0,2,94.465,-41.8,4.959,2008
0,40,1,3,4,1,2,2,2,5,1,10,13,999,0,2,94.465,-41.8,4.959,2008
1,56,6,2,4,2,2,1,2,5,1,1094,3,999,0,2,94.465,-41.8,4.959,2008
0,31,5,2,7,1,1,1,2,5,1,101,3,999,0,2,94.465,-41.8,4.959,2008
0,36,1,2,3,1,1,2,2,5,1,75,3,999,0,2,94.465,-41.8,4.959,2008
0,34,1,2,7,1,2,1,2,5,1,31,6,999,0,2,94.465,-41.8,4.959,2008
0,58,3,2,1,1,2,1,2,5,1,221,3,999,0,2,94.465,-41.8,4.959,2008
0,52,6,2,7,1,2,1,2,5,1,11,12,999,0,2,94.465,-41.8,4.959,2008
0,45,2,2,3,2,1,1,2,5,1,13,6,999,0,2,94.465,-41.8,4.959,2008
0,40,1,2,7,1,1,1,2,5,1,44,5,999,0,2,94.465,-41.8,4.959,2008
0,29,1,2,7,1,2,1,2,5,1,9,16,999,0,2,94.465,-41.8,4.959,2008
0,36,2,2,6,2,2,1,2,5,1,9,2,999,0,2,94.465,-41.8,4.959,2008
0,47,2,1,1,1,2,2,2,5,1,9,18,999,0,2,94.465,-41.8,4.959,2008
1,39,5,3,7,1,1,1,2,5,2,670,3,999,0,2,94.465,-41.8,4.958,2008
0,58,8,2,4,1,2,1,2,5,4,790,3,999,0,2,94.465,-41.8,4.958,2008
0,31,2,2,2,1,1,1,2,5,4,481,6,999,0,2,94.465,-41.8,4.958,2008
0,37,8,2,4,2,2,1,2,5,4,146,3,999,0,2,94.465,-41.8,4.958,2008
0,55,2,2,3,2,2,1,2,5,4,103,6,999,0,2,94.465,-41.8,4.958,2008
0,36,1,2,7,1,2,1,2,5,5,67,1,999,0,2,94.465,-41.8,4.958,2008
0,41,1,3,2,1,1,1,2,5,5,168,1,999,0,2,94.465,-41.8,4.958,2008
0,56,1,1,4,1,2,1,2,5,3,71,1,999,0,2,94.465,-41.8,4.955,2008
0,39,2,2,2,1,2,1,2,5,3,150,1,999,0,2,94.465,-41.8,4.955,2008
0,36,2,3,1,1,2,1,2,5,3,182,2,999,0,2,94.465,-41.8,4.955,2008
0,29,1,2,7,1,1,1,2,5,3,176,7,999,0,2,94.465,-41.8,4.955,2008
0,34,1,3,7,1,1,1,2,5,3,406,2,999,0,2,94.465,-41.8,4.955,2008
0,34,1,2,7,1,1,1,2,5,1,198,2,999,0,2,94.465,-41.8,4.947,2008
0,36,2,3,1,1,2,1,2,5,1,250,8,999,0,2,94.465,-41.8,4.947,2008
0,41,2,2,6,2,1,2,2,5,1,244,1,999,0,2,94.465,-41.8,4.947,2008
0,47,2,2,3,1,2,1,2,5,1,185,3,999,0,2,94.465,-41.8,4.947,2008
0,30,2,3,2,2,2,1,2,5,1,169,2,999,0,2,94.465,-41.8,4.947,2008
0,28,10,3,7,1,1,1,2,5,2,125,2,999,0,2,94.465,-41.8,4.947,2008
0,29,2,2,2,1,1,1,2,5,2,69,3,999,0,2,94.465,-41.8,4.947,2008
0,31,4,2,1,1,1,1,2,5,2,260,3,999,0,2,94.465,-41.8,4.947,2008
0,38,2,2,1,1,1,1,2,4,4,292,1,999,0,2,93.918,-42.7,4.955,2008
0,42,11,2,3,2,2,1,2,4,4,163,1,999,0,2,93.918,-42.7,4.955,2008
0,36,10,2,4,1,1,1,2,4,4,426,1,999,0,2,93.918,-42.7,4.955,2008
0,55,2,2,1,1,2,1,2,4,4,86,1,999,0,2,93.918,-42.7,4.955,2008
0,33,8,2,4,2,2,1,2,4,4,102,1,999,0,2,93.918,-42.7,4.955,2008
0,53,10,2,6,1,2,1,2,4,4,307,2,999,0,2,93.918,-42.7,4.955,2008
0,41,2,2,2,1,1,1,2,4,5,144,5,999,0,2,93.918,-42.7,4.956,2008
0,28,11,3,4,1,2,1,2,4,5,203,1,999,0,2,93.918,-42.7,4.956,2008
0,28,8,2,4,1,1,1,2,4,5,60,2,999,0,2,93.918,-42.7,4.956,2008
0,28,2,2,4,1,2,1,2,4,3,60,1,999,0,2,93.918,-42.7,4.966,2008
0,35,11,2,3,2,1,1,2,4,3,88,1,999,0,2,93.918,-42.7,4.966,2008
0,38,10,3,7,2,2,2,2,4,3,168,1,999,0,2,93.918,-42.7,4.966,2008
0,39,1,3,4,1,1,1,2,4,3,89,1,999,0,2,93.918,-42.7,4.966,2008
0,39,1,3,4,1,1,1,2,4,3,97,1,999,0,2,93.918,-42.7,4.966,2008
0,29,1,3,7,1,1,1,2,4,3,42,1,999,0,2,93.918,-42.7,4.966,2008
0,57,4,2,1,1,2,1,2,4,3,381,3,999,0,2,93.918,-42.7,4.966,2008
0,27,8,3,4,1,2,1,2,4,1,433,1,999,0,2,93.918,-42.7,4.959,2008
0,32,2,2,2,1,2,1,2,4,1,133,1,999,0,2,93.918,-42.7,4.959,2008
0,40,2,3,4,1,1,1,2,4,1,217,1,999,0,2,93.918,-42.7,4.959,2008
0,28,1,3,7,1,1,1,2,4,1,46,3,999,0,2,93.918,-42.7,4.959,2008
0,34,1,2,7,1,2,1,2,4,1,126,4,999,0,2,93.918,-42.7,4.959,2008
0,43,2,1,1,2,1,1,2,4,1,195,1,999,0,2,93.918,-42.7,4.959,2008
0,57,1,3,7,2,1,1,2,4,1,80,1,999,0,2,93.918,-42.7,4.959,2008
0,34,10,3,6,2,2,1,2,4,1,225,2,999,0,2,93.918,-42.7,4.959,2008
0,41,5,2,7,1,2,1,1,4,1,1044,3,999,0,2,93.918,-42.7,4.959,2008
0,34,11,2,4,1,1,1,1,4,1,339,1,999,0,2,93.918,-42.7,4.959,2008
0,51,1,2,5,2,1,1,1,4,2,151,4,999,0,2,93.918,-42.7,4.96,2008
0,29,11,1,7,1,2,1,1,4,2,148,2,999,0,2,93.918,-42.7,4.96,2008
1,31,3,2,2,1,2,2,1,4,2,782,1,999,0,2,93.918,-42.7,4.96,2008
0,52,2,2,3,1,1,1,1,4,2,116,6,999,0,2,93.918,-42.7,4.96,2008
1,32,8,3,4,1,1,1,1,4,2,722,3,999,0,2,93.918,-42.7,4.96,2008
1,56,6,2,1,1,2,1,1,4,2,621,2,999,0,2,93.918,-42.7,4.96,2008
0,41,2,2,1,1,2,1,1,4,2,1103,3,999,0,2,93.918,-42.7,4.96,2008
0,49,11,1,3,2,1,1,1,4,2,326,3,999,0,2,93.918,-42.7,4.96,2008
0,28,2,2,3,1,2,1,1,4,2,497,1,999,0,2,93.918,-42.7,4.96,2008
0,28,10,2,7,1,1,1,1,4,2,289,1,999,0,2,93.918,-42.7,4.96,2008
0,37,3,2,7,1,2,1,1,4,2,183,1,999,0,2,93.918,-42.7,4.96,2008
0,48,2,1,1,2,2,2,1,4,2,169,1,999,0,2,93.918,-42.7,4.96,2008
1,29,8,2,4,1,2,1,1,4,2,556,1,999,0,2,93.918,-42.7,4.96,2008
0,59,10,1,7,1,1,1,1,4,2,39,1,999,0,2,93.918,-42.7,4.96,2008
0,47,1,2,3,1,2,1,1,4,2,461,1,999,0,2,93.918,-42.7,4.96,2008
0,47,1,1,4,1,1,1,1,4,2,480,1,999,0,2,93.918,-42.7,4.96,2008
0,40,8,2,2,2,1,1,1,4,2,209,1,999,0,2,93.918,-42.7,4.96,2008
0,58,2,2,1,2,2,1,1,4,2,86,2,999,0,2,93.918,-42.7,4.96,2008
0,41,3,2,1,1,2,1,1,4,2,120,1,999,0,2,93.918,-42.7,4.96,2008
0,46,1,2,7,1,1,1,2,4,2,41,1,999,0,2,93.918,-42.7,4.96,2008
1,55,1,1,7,2,2,1,1,4,2,849,1,999,0,2,93.918,-42.7,4.96,2008
0,37,10,3,4,2,1,1,1,4,2,500,1,999,0,2,93.918,-42.7,4.96,2008
0,39,1,2,4,2,2,1,1,4,2,353,4,999,0,2,93.918,-42.7,4.96,2008
0,31,8,2,4,1,2,1,1,4,2,354,1,999,0,2,93.918,-42.7,4.96,2008
0,33,1,2,6,1,1,1,1,4,2,209,1,999,0,2,93.918,-42.7,4.96,2008
0,36,1,2,4,1,2,1,2,4,2,194,2,999,0,2,93.918,-42.7,4.96,2008
0,47,10,2,6,1,1,1,1,4,2,208,10,999,0,2,93.918,-42.7,4.96,2008
0,42,1,2,7,1,2,1,1,4,2,108,2,999,0,2,93.918,-42.7,4.96,2008
0,40,1,3,7,1,2,1,1,4,2,281,1,999,0,2,93.918,-42.7,4.96,2008
0,25,1,2,4,1,1,1,1,4,2,68,1,999,0,2,93.918,-42.7,4.96,2008
0,24,8,3,4,1,1,1,1,4,2,98,1,999,0,2,93.918,-42.7,4.96,2008
0,43,3,2,1,1,1,1,1,4,2,25,30,999,0,2,93.918,-42.7,4.96,2008
0,36,1,2,4,1,1,1,1,4,2,74,7,999,0,2,93.918,-42.7,4.96,2008
0,33,2,3,2,1,1,2,1,4,2,380,3,999,0,2,93.918,-42.7,4.96,2008
0,36,8,1,7,1,1,1,1,4,2,407,1,999,0,2,93.918,-42.7,4.96,2008
0,50,1,2,4,2,2,1,1,4,2,339,2,999,0,2,93.918,-42.7,4.96,2008
0,48,1,1,4,1,1,1,2,4,2,352,2,999,0,2,93.918,-42.7,4.96,2008
0,36,10,2,7,1,1,1,1,4,2,95,2,999,0,2,93.918,-42.7,4.96,2008
0,50,4,1,4,1,2,1,1,4,2,78,1,999,0,2,93.918,-42.7,4.96,2008
0,44,1,2,4,1,2,1,1,4,2,53,1,999,0,2,93.918,-42.7,4.96,2008
0,30,10,2,6,1,2,1,1,4,2,279,11,999,0,2,93.918,-42.7,4.96,2008
0,52,1,1,7,2,1,1,1,4,4,262,1,999,0,2,93.918,-42.7,4.962,2008
0,25,8,2,4,1,1,1,1,4,4,259,1,999,0,2,93.918,-42.7,4.962,2008
0,32,8,2,4,1,1,1,1,4,4,220,1,999,0,2,93.918,-42.7,4.962,2008
0,26,2,3,3,1,2,1,1,4,4,109,1,999,0,2,93.918,-42.7,4.962,2008
1,27,8,3,4,2,1,1,1,4,4,509,4,999,0,2,93.918,-42.7,4.962,2008
0,48,2,2,2,2,2,1,1,4,4,178,1,999,0,2,93.918,-42.7,4.962,2008
0,60,1,2,4,2,1,1,1,4,4,320,1,999,0,2,93.918,-42.7,4.962,2008
0,57,1,2,6,1,2,1,1,4,4,425,1,999,0,2,93.918,-42.7,4.962,2008
0,43,1,2,7,1,1,1,1,4,4,524,1,999,0,2,93.918,-42.7,4.962,2008
0,33,8,3,4,1,2,1,1,4,4,286,1,999,0,2,93.918,-42.7,4.962,2008
0,39,2,2,2,2,2,1,1,4,4,188,1,999,0,2,93.918,-42.7,4.962,2008
0,33,10,2,4,1,1,1,2,4,4,176,1,999,0,2,93.918,-42.7,4.962,2008
0,26,3,2,6,1,2,1,1,4,4,359,1,999,0,2,93.918,-42.7,4.962,2008
0,42,2,2,2,2,1,1,1,4,4,71,1,999,0,2,93.918,-42.7,4.962,2008
0,42,1,2,7,1,2,2,1,4,4,156,1,999,0,2,93.918,-42.7,4.962,2008
0,30,10,3,6,1,2,1,1,4,4,154,1,999,0,2,93.918,-42.7,4.962,2008
0,30,10,3,6,1,1,1,1,4,4,163,1,999,0,2,93.918,-42.7,4.962,2008
0,40,10,1,6,1,1,1,1,4,4,122,2,999,0,2,93.918,-42.7,4.962,2008
0,26,2,2,3,2,1,1,2,4,4,77,2,999,0,2,93.918,-42.7,4.962,2008
0,34,2,2,3,1,1,2,1,4,4,215,2,999,0,2,93.918,-42.7,4.962,2008
0,27,1,3,4,1,1,1,1,4,4,491,1,999,0,2,93.918,-42.7,4.962,2008
0,25,2,3,3,1,2,2,1,4,4,138,1,999,0,2,93.918,-42.7,4.962,2008
0,55,6,2,2,2,2,2,1,4,4,632,2,999,0,2,93.918,-42.7,4.962,2008
0,35,10,2,6,1,2,1,1,4,4,157,8,999,0,2,93.918,-42.7,4.962,2008
0,35,3,2,3,1,1,1,1,4,4,291,2,999,0,2,93.918,-42.7,4.962,2008
0,32,2,3,1,1,2,1,1,4,4,145,12,999,0,2,93.918,-42.7,4.962,2008
0,33,2,2,2,2,2,1,1,4,4,17,11,999,0,2,93.918,-42.7,4.962,2008
0,27,1,3,4,1,2,1,1,4,4,212,2,999,0,2,93.918,-42.7,4.962,2008
0,23,1,3,4,1,2,1,1,4,4,141,3,999,0,2,93.918,-42.7,4.962,2008
0,28,8,2,4,1,2,1,1,4,4,333,1,999,0,2,93.918,-42.7,4.962,2008
0,27,7,3,6,1,2,1,1,4,4,279,3,999,0,2,93.918,-42.7,4.962,2008
0,30,2,2,2,1,2,2,1,4,4,241,3,999,0,2,93.918,-42.7,4.962,2008
0,31,1,3,6,1,1,1,1,4,4,173,1,999,0,2,93.918,-42.7,4.962,2008
0,34,2,2,3,1,2,1,1,4,5,477,1,999,0,2,93.918,-42.7,4.962,2008
0,28,10,1,7,1,1,1,1,4,5,154,1,999,0,2,93.918,-42.7,4.962,2008
0,40,2,1,3,1,2,1,1,4,5,207,3,999,0,2,93.918,-42.7,4.962,2008
1,53,1,2,7,2,1,1,1,4,5,815,1,999,0,2,93.918,-42.7,4.962,2008
0,53,1,2,7,1,2,2,1,4,5,205,1,999,0,2,93.918,-42.7,4.962,2008
0,29,2,2,4,1,2,1,2,4,5,42,1,999,0,2,93.918,-42.7,4.962,2008
0,51,5,2,7,1,2,1,1,4,5,65,1,999,0,2,93.918,-42.7,4.962,2008
0,51,5,2,7,1,2,1,1,4,5,194,1,999,0,2,93.918,-42.7,4.962,2008
0,43,4,2,1,1,1,2,1,4,5,697,1,999,0,2,93.918,-42.7,4.962,2008
0,51,5,2,7,1,1,1,1,4,5,175,1,999,0,2,93.918,-42.7,4.962,2008
0,36,1,2,7,1,1,2,1,4,5,153,2,999,0,2,93.918,-42.7,4.962,2008
0,51,10,2,7,2,2,1,1,4,5,65,1,999,0,2,93.918,-42.7,4.962,2008
0,32,2,2,1,2,2,1,1,4,5,147,1,999,0,2,93.918,-42.7,4.962,2008
0,40,1,2,6,1,1,1,1,4,5,130,1,999,0,2,93.918,-42.7,4.962,2008
0,30,2,2,4,2,2,1,1,4,5,44,1,999,0,2,93.918,-42.7,4.962,2008
0,31,1,2,7,1,1,1,2,4,5,238,8,999,0,2,93.918,-42.7,4.962,2008
0,28,10,2,7,1,2,1,1,4,5,321,1,999,0,2,93.918,-42.7,4.962,2008
0,45,2,1,1,1,1,1,1,4,5,87,1,999,0,2,93.918,-42.7,4.962,2008
0,45,2,1,1,1,2,1,1,4,5,112,1,999,0,2,93.918,-42.7,4.962,2008
0,28,2,3,6,1,2,1,1,4,5,611,2,999,0,2,93.918,-42.7,4.962,2008
0,52,5,2,6,1,1,1,1,4,5,222,1,999,0,2,93.918,-42.7,4.962,2008
0,34,1,3,7,1,2,1,1,4,5,138,1,999,0,2,93.918,-42.7,4.962,2008
0,34,1,3,7,1,2,1,1,4,5,337,1,999,0,2,93.918,-42.7,4.962,2008
0,50,1,3,4,1,2,1,1,4,5,171,2,999,0,2,93.918,-42.7,4.962,2008
0,41,7,2,1,2,1,1,1,4,5,133,1,999,0,2,93.918,-42.7,4.962,2008
0,37,2,2,2,2,2,1,1,4,5,279,1,999,0,2,93.918,-42.7,4.962,2008
0,44,4,2,1,2,2,1,1,4,5,103,1,999,0,2,93.918,-42.7,4.962,2008
0,45,7,2,3,1,2,2,1,4,5,332,1,999,0,2,93.918,-42.7,4.962,2008
0,30,1,2,7,1,2,1,2,4,5,693,2,999,0,2,93.918,-42.7,4.962,2008
0,29,5,3,4,1,2,1,1,4,5,125,1,999,0,2,93.918,-42.7,4.962,2008
0,39,1,1,4,2,2,1,1,4,5,77,1,999,0,2,93.918,-42.7,4.962,2008
0,39,4,2,1,1,1,1,1,4,5,102,1,999,0,2,93.918,-42.7,4.962,2008
0,33,8,2,4,2,2,2,1,4,5,172,1,999,0,2,93.918,-42.7,4.962,2008
0,45,2,1,6,2,1,1,1,4,5,176,1,999,0,2,93.918,-42.7,4.962,2008
0,52,4,2,1,1,1,1,1,4,5,728,1,999,0,2,93.918,-42.7,4.962,2008
0,39,3,1,1,1,2,2,1,4,5,1317,2,999,0,2,93.918,-42.7,4.962,2008
0,34,2,2,1,1,1,1,1,4,5,384,1,999,0,2,93.918,-42.7,4.962,2008
0,27,2,3,3,1,2,1,1,4,5,181,1,999,0,2,93.918,-42.7,4.962,2008
0,34,2,2,1,1,2,1,1,4,5,431,1,999,0,2,93.918,-42.7,4.962,2008
0,60,2,2,1,2,1,1,2,4,5,83,1,999,0,2,93.918,-42.7,4.962,2008
0,32,1,2,7,1,1,1,1,4,5,226,2,999,0,2,93.918,-42.7,4.962,2008
0,27,10,3,7,1,2,1,1,4,5,593,2,999,0,2,93.918,-42.7,4.962,2008
0,40,2,1,3,1,1,1,2,4,5,246,3,999,0,2,93.918,-42.7,4.962,2008
0,36,8,3,4,1,1,1,1,4,5,399,17,999,0,2,93.918,-42.7,4.962,2008
0,33,10,2,7,1,1,1,2,4,5,19,8,999,0,2,93.918,-42.7,4.962,2008
0,28,10,3,7,1,2,1,1,4,5,115,2,999,0,2,93.918,-42.7,4.962,2008
0,55,4,2,1,1,1,1,1,4,3,185,1,999,0,2,93.918,-42.7,4.963,2008
0,28,1,3,7,1,1,2,1,4,3,93,1,999,0,2,93.918,-42.7,4.963,2008
0,34,10,3,7,1,2,2,1,4,3,1065,1,999,0,2,93.918,-42.7,4.963,2008
0,55,8,2,4,1,1,2,1,4,3,371,1,999,0,2,93.918,-42.7,4.963,2008
0,33,10,2,6,1,2,1,1,4,3,226,1,999,0,2,93.918,-42.7,4.963,2008
0,49,2,2,3,1,2,1,1,4,3,268,1,999,0,2,93.918,-42.7,4.963,2008
0,38,8,1,4,1,1,1,1,4,3,503,1,999,0,2,93.918,-42.7,4.963,2008
0,25,10,3,6,1,2,1,1,4,3,660,1,999,0,2,93.918,-42.7,4.963,2008
0,27,10,3,6,1,1,1,1,4,3,171,1,999,0,2,93.918,-42.7,4.963,2008
0,32,1,3,7,1,1,1,1,4,3,792,1,999,0,2,93.918,-42.7,4.963,2008
0,32,10,3,7,1,2,1,1,4,3,100,1,999,0,2,93.918,-42.7,4.963,2008
0,30,10,3,6,1,2,1,1,4,3,369,6,999,0,2,93.918,-42.7,4.963,2008
0,39,2,2,2,2,1,2,1,4,3,122,1,999,0,2,93.918,-42.7,4.963,2008
0,29,1,2,7,2,1,2,1,4,3,160,1,999,0,2,93.918,-42.7,4.963,2008
0,31,7,2,3,1,1,1,1,4,3,259,1,999,0,2,93.918,-42.7,4.963,2008
0,33,7,2,3,2,2,1,1,4,3,151,1,999,0,2,93.918,-42.7,4.963,2008
0,27,10,3,7,1,1,1,1,4,3,114,1,999,0,2,93.918,-42.7,4.963,2008
0,49,5,1,7,1,1,1,1,4,3,161,5,999,0,2,93.918,-42.7,4.963,2008
1,55,5,2,7,1,2,1,1,4,3,1341,7,999,0,2,93.918,-42.7,4.963,2008
0,46,2,3,3,2,2,1,1,4,3,446,1,999,0,2,93.918,-42.7,4.963,2008
0,28,1,3,7,1,2,1,2,4,3,310,2,999,0,2,93.918,-42.7,4.963,2008
0,32,2,2,3,2,1,1,1,4,3,240,1,999,0,2,93.918,-42.7,4.963,2008
0,32,2,2,3,1,2,2,1,4,3,359,1,999,0,2,93.918,-42.7,4.963,2008
0,30,10,3,6,1,1,2,2,4,3,156,7,999,0,2,93.918,-42.7,4.963,2008
0,22,2,3,3,1,2,2,2,4,3,834,10,999,0,2,93.918,-42.7,4.963,2008
0,24,8,3,7,1,1,1,1,4,3,113,6,999,0,2,93.918,-42.7,4.963,2008
0,28,1,3,4,1,1,1,2,4,3,535,2,999,0,2,93.918,-42.7,4.963,2008
0,24,2,3,3,1,2,1,1,4,1,545,2,999,0,2,93.918,-42.7,4.963,2008
0,52,1,1,4,2,1,1,1,4,1,67,1,999,0,2,93.918,-42.7,4.963,2008
0,51,8,3,2,1,2,1,1,4,1,48,1,999,0,2,93.918,-42.7,4.963,2008
0,56,10,2,6,1,1,1,1,4,1,196,2,999,0,2,93.918,-42.7,4.963,2008
0,41,8,2,6,1,2,1,1,4,1,211,2,999,0,2,93.918,-42.7,4.963,2008
